"ID"|"SRC_SYS_NAME"|"PPN_DTTM"|"SRC_FILE_OR_TBL_NAME"|"SRC_DATA_COUNT"|"TRG_DATA_COUNT"|"PRC_DT"|"JOB_ID"|"START_DATE"|"FINISHED_DATE"|"TRG_TBL_NAME"|"CATEGORY"|"DT_PR"
|"SEQ_MAIN_CW_JOB_AG001"|"2020-07-13 17:12:40"|"AG001"|5917|5917|"20200305"|"20200713171101"|"2020-07-13 17:11:01"|"2020-07-13 17:12:40"|"EDW_STG.CW_AG001"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_AM009"|"2020-07-13 17:19:59"|"AM009"|31104|31104|"20200305"|"20200713171815"|"2020-07-13 17:18:15"|"2020-07-13 17:19:59"|"EDW_STG.CW_AM009"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_AM014"|"2020-07-13 17:30:35"|"AM014"|3666|3666|"20200305"|"20200713172857"|"2020-07-13 17:28:57"|"2020-07-13 17:30:35"|"EDW_STG.CW_AM014"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_AM037"|"2020-07-13 17:37:40"|"AM037"|1735|1735|"20200305"|"20200713173606"|"2020-07-13 17:36:06"|"2020-07-13 17:37:40"|"EDW_STG.CW_AM037"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_AM047"|"2020-07-13 18:05:43"|"AM047"|884|884|"20200305"|"20200713180406"|"2020-07-13 18:04:06"|"2020-07-13 18:05:43"|"EDW_STG.CW_AM047"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-07-13 18:07:56"|"AP018"|235|235|"20200305"|"20200713180605"|"2020-07-13 18:06:05"|"2020-07-13 18:07:56"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_OA288"|"2020-07-13 18:12:01"|"OA288"|54814|54810|"20200305"|"20200713180959"|"2020-07-13 18:09:59"|"2020-07-13 18:12:01"|"EDW_STG.CW_OA288"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_AP047"|"2020-07-13 18:12:02"|"AP047"|451|451|"20200305"|"20200713181033"|"2020-07-13 18:10:33"|"2020-07-13 18:12:02"|"EDW_STG.CW_AP047"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_AP051"|"2020-07-13 18:20:58"|"AP051"|14687|14687|"20200305"|"20200713181920"|"2020-07-13 18:19:20"|"2020-07-13 18:20:58"|"EDW_STG.CW_AP051"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_BI004"|"2020-07-13 18:37:24"|"BI004"|2197|2197|"20200305"|"20200713183552"|"2020-07-13 18:35:52"|"2020-07-13 18:37:24"|"EDW_STG.CW_BI004"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_BI005"|"2020-07-14 13:47:09"|"BI005"|2197|2197|"20200305"|"20200714134534"|"2020-07-14 13:45:34"|"2020-07-14 13:47:09"|"EDW_STG.CW_BI005"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_BI019"|"2020-07-14 13:54:12"|"BI019"|227|227|"20200305"|"20200714135136"|"2020-07-14 13:51:36"|"2020-07-14 13:54:12"|"EDW_STG.CW_BI019"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IB006"|"2020-07-14 14:17:46"|"IB006"|2248278|2248277|"20200305"|"20200714135713"|"2020-07-14 13:57:13"|"2020-07-14 14:17:46"|"EDW_STG.CW_IB006"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IG001"|"2020-07-14 14:44:03"|"IG001"|844|844|"20200305"|"20200714144159"|"2020-07-14 14:41:59"|"2020-07-14 14:44:03"|"EDW_STG.CW_IG001"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IG014"|"2020-07-14 14:52:07"|"IG014"|5|5|"20200305"|"20200714144642"|"2020-07-14 14:46:42"|"2020-07-14 14:52:07"|"EDW_STG.CW_IG014"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_II032"|"2020-07-15 12:00:53"|"II032"|102|102|"20200305"|"20200715115910"|"2020-07-15 11:59:10"|"2020-07-15 12:00:53"|"EDW_STG.CW_II032"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_AM035"|"2020-07-29 16:58:04"|"AM035"|23|23|"20200305"|"20200729165610"|"2020-07-29 16:56:10"|"2020-07-29 16:58:04"|"EDW_STG.CW_AM035"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-08-12 03:45:27"|"AP018"|115|115|"20200812"|"20200812034325"|"2020-08-12 03:43:25"|"2020-08-12 03:45:27"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200811"
|"SEQ_MAIN_CW_JOB_IR166"|"2020-08-12 03:56:18"|"IR166"|25496|25496|"20200812"|"20200812035405"|"2020-08-12 03:54:05"|"2020-08-12 03:56:18"|"EDW_STG.CW_IR166"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR275"|"2020-08-12 03:56:18"|"IR275"|25496|25496|"20200812"|"20200812035405"|"2020-08-12 03:54:05"|"2020-08-12 03:56:18"|"EDW_STG.CW_IR275"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR089"|"2020-08-12 03:56:18"|"IR089"|25496|25496|"20200812"|"20200812035405"|"2020-08-12 03:54:05"|"2020-08-12 03:56:18"|"EDW_STG.CW_IR089"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR025"|"2020-08-12 03:56:18"|"IR025"|25496|25496|"20200305"|"20200812035405"|"2020-08-12 03:54:05"|"2020-08-12 03:56:18"|"EDW_STG.CW_IR025"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-08-12 04:00:29"|"IR170"|1|1|"20200812"|"20200812035844"|"2020-08-12 03:58:44"|"2020-08-12 04:00:29"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200811"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-08-12 04:02:32"|"IR514"|35|35|"20200812"|"20200812040050"|"2020-08-12 04:00:50"|"2020-08-12 04:02:32"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200811"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-08-12 04:05:17"|"IRC02"|917|917|"20200812"|"20200812040307"|"2020-08-12 04:03:07"|"2020-08-12 04:05:17"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200811"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-08-12 04:30:14"|"IR169"|0|0|"20200812"|"20200812042852"|"2020-08-12 04:28:52"|"2020-08-12 04:30:14"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200811"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-08-18 03:27:23"|"AP018"|178|178|"20200818"|"20200818032526"|"2020-08-18 03:25:26"|"2020-08-18 03:27:23"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200817"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-08-18 03:40:58"|"IR169"|0|0|"20200818"|"20200818033937"|"2020-08-18 03:39:37"|"2020-08-18 03:40:58"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200817"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-08-18 03:41:45"|"IR170"|0|0|"20200818"|"20200818034018"|"2020-08-18 03:40:18"|"2020-08-18 03:41:45"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200817"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-08-18 03:44:32"|"IR514"|0|0|"20200818"|"20200818034249"|"2020-08-18 03:42:49"|"2020-08-18 03:44:32"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200817"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-08-18 03:47:28"|"IRC02"|352|352|"20200818"|"20200818034514"|"2020-08-18 03:45:14"|"2020-08-18 03:47:28"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200817"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-08-18 03:49:33"|"OA008"|479|479|"20200818"|"20200818034719"|"2020-08-18 03:47:19"|"2020-08-18 03:49:33"|"EDW_STG.CW_OA008"|"CARDWORK"|"20200817"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-08-18 03:55:03"|"IR134"|25417|25417|"20200818"|"20200818035253"|"2020-08-18 03:52:53"|"2020-08-18 03:55:03"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200817"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-08-27 03:24:28"|"AP018"|155|155|"20200827"|"20200827032011"|"2020-08-27 03:20:11"|"2020-08-27 03:24:28"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200826"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-08-27 03:34:32"|"IR134"|25420|25420|"20200827"|"20200827033102"|"2020-08-27 03:31:02"|"2020-08-27 03:34:32"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200826"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-08-27 03:34:25"|"IR169"|0|0|"20200827"|"20200827033156"|"2020-08-27 03:31:56"|"2020-08-27 03:34:25"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200826"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-08-27 03:35:10"|"IR170"|1|1|"20200827"|"20200827033156"|"2020-08-27 03:31:56"|"2020-08-27 03:35:10"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200826"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-08-27 03:37:24"|"IR514"|60|60|"20200827"|"20200827033446"|"2020-08-27 03:34:46"|"2020-08-27 03:37:24"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200826"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-08-27 03:40:49"|"IRC02"|691|691|"20200827"|"20200827033739"|"2020-08-27 03:37:39"|"2020-08-27 03:40:49"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200826"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-08-27 03:41:34"|"OA008"|742|742|"20200827"|"20200827033840"|"2020-08-27 03:38:40"|"2020-08-27 03:41:34"|"EDW_STG.CW_OA008"|"CARDWORK"|"20200826"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-08-30 03:23:55"|"AP018"|284|284|"20200830"|"20200830032011"|"2020-08-30 03:20:11"|"2020-08-30 03:23:55"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200829"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-08-30 03:32:27"|"IR134"|25422|25422|"20200830"|"20200830032840"|"2020-08-30 03:28:40"|"2020-08-30 03:32:27"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200829"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-08-30 03:33:48"|"IR169"|0|0|"20200830"|"20200830033100"|"2020-08-30 03:31:00"|"2020-08-30 03:33:48"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200829"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-08-30 03:33:23"|"IR170"|0|0|"20200830"|"20200830033103"|"2020-08-30 03:31:03"|"2020-08-30 03:33:23"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200829"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-08-30 03:35:21"|"IR514"|0|0|"20200830"|"20200830033239"|"2020-08-30 03:32:39"|"2020-08-30 03:35:21"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200829"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-08-30 03:38:03"|"IRC02"|644|644|"20200830"|"20200830033454"|"2020-08-30 03:34:54"|"2020-08-30 03:38:03"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200829"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-08-30 03:39:26"|"OA008"|507|507|"20200830"|"20200830033623"|"2020-08-30 03:36:23"|"2020-08-30 03:39:26"|"EDW_STG.CW_OA008"|"CARDWORK"|"20200829"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-09-03 03:26:22"|"AP018"|160|160|"20200903"|"20200903032027"|"2020-09-03 03:20:27"|"2020-09-03 03:26:22"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200902"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-09-03 03:37:13"|"IR134"|25424|25424|"20200903"|"20200903032957"|"2020-09-03 03:29:57"|"2020-09-03 03:37:13"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200902"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-09-03 03:39:42"|"IR169"|0|0|"20200903"|"20200903033550"|"2020-09-03 03:35:50"|"2020-09-03 03:39:42"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200902"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-09-03 03:40:04"|"IR170"|1|1|"20200903"|"20200903033557"|"2020-09-03 03:35:57"|"2020-09-03 03:40:04"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200902"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-09-03 03:41:27"|"IR514"|58|58|"20200903"|"20200903033719"|"2020-09-03 03:37:19"|"2020-09-03 03:41:27"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200902"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-09-03 03:43:59"|"IRC02"|695|695|"20200903"|"20200903034006"|"2020-09-03 03:40:06"|"2020-09-03 03:43:59"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200902"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-09-03 03:44:59"|"OA008"|756|756|"20200903"|"20200903034148"|"2020-09-03 03:41:48"|"2020-09-03 03:44:59"|"EDW_STG.CW_OA008"|"CARDWORK"|"20200902"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-09-05 03:30:16"|"AP018"|159|159|"20200905"|"20200905032036"|"2020-09-05 03:20:36"|"2020-09-05 03:30:16"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200904"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-09-05 03:37:27"|"IR134"|25425|25425|"20200905"|"20200905033040"|"2020-09-05 03:30:40"|"2020-09-05 03:37:27"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200904"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-09-05 03:41:49"|"IR169"|0|0|"20200905"|"20200905033626"|"2020-09-05 03:36:26"|"2020-09-05 03:41:49"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200904"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-09-05 03:41:59"|"IR170"|0|0|"20200905"|"20200905033636"|"2020-09-05 03:36:36"|"2020-09-05 03:41:59"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200904"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-09-05 03:43:18"|"IR514"|72|72|"20200905"|"20200905033714"|"2020-09-05 03:37:14"|"2020-09-05 03:43:18"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200904"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-09-05 03:47:20"|"IRC02"|620|620|"20200905"|"20200905034131"|"2020-09-05 03:41:31"|"2020-09-05 03:47:20"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200904"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-09-05 03:47:50"|"OA008"|726|726|"20200905"|"20200905034322"|"2020-09-05 03:43:22"|"2020-09-05 03:47:50"|"EDW_STG.CW_OA008"|"CARDWORK"|"20200904"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-09-06 03:28:00"|"AP018"|238|238|"20200906"|"20200906032020"|"2020-09-06 03:20:20"|"2020-09-06 03:28:00"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200905"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-09-06 03:34:28"|"IR134"|25425|25425|"20200906"|"20200906032810"|"2020-09-06 03:28:10"|"2020-09-06 03:34:28"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200905"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-09-06 03:38:52"|"IR169"|0|0|"20200906"|"20200906033321"|"2020-09-06 03:33:21"|"2020-09-06 03:38:52"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200905"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-09-06 03:39:10"|"IR170"|0|0|"20200906"|"20200906033332"|"2020-09-06 03:33:32"|"2020-09-06 03:39:10"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200905"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-09-06 03:40:25"|"IR514"|0|0|"20200906"|"20200906033408"|"2020-09-06 03:34:08"|"2020-09-06 03:40:25"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200905"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-09-06 03:45:29"|"IRC02"|680|680|"20200906"|"20200906033907"|"2020-09-06 03:39:07"|"2020-09-06 03:45:29"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200905"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-09-06 03:46:20"|"OA008"|449|449|"20200906"|"20200906034041"|"2020-09-06 03:40:41"|"2020-09-06 03:46:20"|"EDW_STG.CW_OA008"|"CARDWORK"|"20200905"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-09-07 03:23:07"|"AP018"|196|196|"20200907"|"20200907032012"|"2020-09-07 03:20:12"|"2020-09-07 03:23:07"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200906"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-09-07 03:26:12"|"IR134"|25426|25426|"20200907"|"20200907032331"|"2020-09-07 03:23:31"|"2020-09-07 03:26:12"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200906"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-09-07 03:27:46"|"IR170"|0|0|"20200907"|"20200907032550"|"2020-09-07 03:25:50"|"2020-09-07 03:27:46"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200906"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-09-07 03:27:35"|"IR169"|0|0|"20200907"|"20200907032550"|"2020-09-07 03:25:50"|"2020-09-07 03:27:35"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200906"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-09-07 03:28:26"|"IR514"|2|2|"20200907"|"20200907032615"|"2020-09-07 03:26:15"|"2020-09-07 03:28:26"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200906"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-09-07 03:30:09"|"IRC02"|225|225|"20200907"|"20200907032748"|"2020-09-07 03:27:48"|"2020-09-07 03:30:09"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200906"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-09-07 03:30:06"|"OA008"|441|441|"20200907"|"20200907032824"|"2020-09-07 03:28:24"|"2020-09-07 03:30:06"|"EDW_STG.CW_OA008"|"CARDWORK"|"20200906"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-09-08 03:31:09"|"AP018"|144|144|"20200908"|"20200908032018"|"2020-09-08 03:20:18"|"2020-09-08 03:31:09"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200907"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-09-08 03:38:06"|"IR134"|25426|25426|"20200908"|"20200908033058"|"2020-09-08 03:30:58"|"2020-09-08 03:38:06"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200907"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-09-08 03:43:28"|"IR169"|0|0|"20200908"|"20200908033704"|"2020-09-08 03:37:04"|"2020-09-08 03:43:28"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200907"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-09-08 03:43:57"|"IR170"|1|1|"20200908"|"20200908033723"|"2020-09-08 03:37:23"|"2020-09-08 03:43:57"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200907"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-09-08 03:44:52"|"IR514"|50|50|"20200908"|"20200908033746"|"2020-09-08 03:37:46"|"2020-09-08 03:44:52"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200907"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-09-08 03:46:28"|"IRC02"|330|330|"20200908"|"20200908033829"|"2020-09-08 03:38:29"|"2020-09-08 03:46:28"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200907"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-09-08 03:49:38"|"OA008"|698|698|"20200908"|"20200908034429"|"2020-09-08 03:44:29"|"2020-09-08 03:49:38"|"EDW_STG.CW_OA008"|"CARDWORK"|"20200907"
|"SEQ_MAIN_CW_JOB_AP018"|"2020-09-09 03:25:33"|"AP018"|174|174|"20200909"|"20200909032035"|"2020-09-09 03:20:35"|"2020-09-09 03:25:33"|"EDW_STG.CW_AP018"|"CARDWORK"|"20200908"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-09-09 03:30:00"|"IR134"|25426|25426|"20200909"|"20200909032557"|"2020-09-09 03:25:57"|"2020-09-09 03:30:00"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200908"
|"SEQ_MAIN_CW_JOB_IR169"|"2020-09-09 03:31:41"|"IR169"|2|2|"20200909"|"20200909032942"|"2020-09-09 03:29:42"|"2020-09-09 03:31:41"|"EDW_STG.CW_IR169"|"CARDWORK"|"20200908"
|"SEQ_MAIN_CW_JOB_IR170"|"2020-09-09 03:32:15"|"IR170"|2|2|"20200909"|"20200909032947"|"2020-09-09 03:29:47"|"2020-09-09 03:32:15"|"EDW_STG.CW_IR170"|"CARDWORK"|"20200908"
|"SEQ_MAIN_CW_JOB_IR514"|"2020-09-09 03:33:27"|"IR514"|50|50|"20200909"|"20200909033010"|"2020-09-09 03:30:10"|"2020-09-09 03:33:27"|"EDW_STG.CW_IR514"|"CARDWORK"|"20200908"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-09-09 03:35:55"|"IRC02"|892|892|"20200909"|"20200909033200"|"2020-09-09 03:32:00"|"2020-09-09 03:35:55"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200908"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-09-09 03:35:17"|"OA008"|745|745|"20200909"|"20200909033330"|"2020-09-09 03:33:30"|"2020-09-09 03:35:17"|"EDW_STG.CW_OA008"|"CARDWORK"|"20200908"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-11-19 04:07:24"|"IRC02"|643|643|"20201119"|"20201119040517"|"2020-11-19 04:05:17"|"2020-11-19 04:07:24"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20201118"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-11-19 04:07:32"|"OA008"|777|777|"20201119"|"20201119040523"|"2020-11-19 04:05:23"|"2020-11-19 04:07:32"|"EDW_STG.CW_OA008"|"CARDWORK"|"20201118"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-11-20 04:10:04"|"IRC02"|739|739|"20201120"|"20201120040705"|"2020-11-20 04:07:05"|"2020-11-20 04:10:04"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20201119"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-11-20 04:10:16"|"OA008"|826|826|"20201120"|"20201120040715"|"2020-11-20 04:07:15"|"2020-11-20 04:10:16"|"EDW_STG.CW_OA008"|"CARDWORK"|"20201119"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-11-21 04:17:59"|"IRC02"|137|137|"20201121"|"20201121041115"|"2020-11-21 04:11:15"|"2020-11-21 04:17:59"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20201120"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-11-21 04:18:07"|"OA008"|872|872|"20201121"|"20201121041121"|"2020-11-21 04:11:21"|"2020-11-21 04:18:07"|"EDW_STG.CW_OA008"|"CARDWORK"|"20201120"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-11-22 04:06:02"|"IRC02"|1473|1473|"20201122"|"20201122040358"|"2020-11-22 04:03:58"|"2020-11-22 04:06:02"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20201121"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-11-22 04:05:46"|"OA008"|552|552|"20201122"|"20201122040409"|"2020-11-22 04:04:09"|"2020-11-22 04:05:46"|"EDW_STG.CW_OA008"|"CARDWORK"|"20201121"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-11-23 04:12:19"|"OA008"|541|541|"20201123"|"20201123040831"|"2020-11-23 04:08:31"|"2020-11-23 04:12:19"|"EDW_STG.CW_OA008"|"CARDWORK"|"20201122"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-11-23 04:12:32"|"IRC02"|256|256|"20201123"|"20201123040832"|"2020-11-23 04:08:32"|"2020-11-23 04:12:32"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20201122"
|"SEQ_MAIN_CW_JOB_OA008"|"2020-11-24 04:03:59"|"OA008"|750|750|"20201124"|"20201124040019"|"2020-11-24 04:00:19"|"2020-11-24 04:03:59"|"EDW_STG.CW_OA008"|"CARDWORK"|"20201123"
|"SEQ_MAIN_CW_JOB_IRC02"|"2020-11-24 04:04:24"|"IRC02"|336|336|"20201124"|"20201124040020"|"2020-11-24 04:00:20"|"2020-11-24 04:04:24"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20201123"
|"SEQ_MAIN_CW_JOB_IR342_DEV"|"2020-12-23 11:56:22"|"IR342"|632|0|"20200305"|"20201223115354"|"2020-12-23 11:53:54"|"2020-12-23 11:56:22"|"EDW_STG.CW_IR342"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR625"|"2020-12-23 14:29:19"|"IR625"|633|633|"20200305"|"20201223142634"|"2020-12-23 14:26:34"|"2020-12-23 14:29:19"|"EDW_STG.CW_IR625"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR134"|"2020-12-28 16:39:11"|"IR134"|25475|25475|"20200305"|"20201228163726"|"2020-12-28 16:37:26"|"2020-12-28 16:39:11"|"EDW_STG.CW_IR134"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR150"|"2021-01-11 18:49:21"|"IR150"|86|86|"20200305"|"20210111184800"|"2021-01-11 18:48:00"|"2021-01-11 18:49:21"|"EDW_STG.CW_IR150"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR266"|"2021-01-11 18:50:31"|"IR266"|6857|6857|"20200305"|"20210111184905"|"2021-01-11 18:49:05"|"2021-01-11 18:50:31"|"EDW_STG.CW_IR266"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR550"|"2021-01-11 18:51:25"|"IR550"|1097|1097|"20200305"|"20210111185003"|"2021-01-11 18:50:03"|"2021-01-11 18:51:25"|"EDW_STG.CW_IR550"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IR551"|"2021-01-11 18:52:26"|"IR551"|6301|6301|"20200305"|"20210111185103"|"2021-01-11 18:51:03"|"2021-01-11 18:52:26"|"EDW_STG.CW_IR551"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_OA123"|"2021-01-11 18:54:16"|"OA123"|277|277|"20200305"|"20210111185249"|"2021-01-11 18:52:49"|"2021-01-11 18:54:16"|"EDW_STG.CW_OA123"|"CARDWORK"|"20200304"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-01-25 13:16:02"|"IRC02"|735|735|"20200305"|"20210125131349"|"2021-01-25 13:13:49"|"2021-01-25 13:16:02"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20200304"
